DateID,FullDate,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,GermanDayNameOfWeek,DayNameofWeekAbbr,MonthNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,GermanMonthName,MonthNameAbbr,CalendarYear,CalendarQuarter,CalendarSemester
20151015,2015-10-15,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151016,2015-10-16,5,Friday,Viernes,Vendredi,Freitag,Fri,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151017,2015-10-17,6,Saturday,Sábado,Samedi,Samstag,Sat,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151018,2015-10-18,7,Sunday,Domingo,Dimanche,Sonntag,Sun,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151019,2015-10-19,1,Monday,Lunes,Lundi,Montag,Mon,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151020,2015-10-20,2,Tuesday,Martes,Mardi,Dienstag,Tue,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151021,2015-10-21,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151022,2015-10-22,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151023,2015-10-23,5,Friday,Viernes,Vendredi,Freitag,Fri,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151024,2015-10-24,6,Saturday,Sábado,Samedi,Samstag,Sat,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151025,2015-10-25,7,Sunday,Domingo,Dimanche,Sonntag,Sun,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151026,2015-10-26,1,Monday,Lunes,Lundi,Montag,Mon,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151027,2015-10-27,2,Tuesday,Martes,Mardi,Dienstag,Tue,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151028,2015-10-28,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151029,2015-10-29,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151030,2015-10-30,5,Friday,Viernes,Vendredi,Freitag,Fri,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151031,2015-10-31,6,Saturday,Sábado,Samedi,Samstag,Sat,10,October,Octubure,Octobre,Oktober,Oct,2015,4,2
20151101,2015-11-01,7,Sunday,Domingo,Dimanche,Sonntag,Sun,11,November,Noviembre,November,November,Nov,2015,4,2
20151102,2015-11-02,1,Monday,Lunes,Lundi,Montag,Mon,11,November,Noviembre,November,November,Nov,2015,4,2
20151103,2015-11-03,2,Tuesday,Martes,Mardi,Dienstag,Tue,11,November,Noviembre,November,November,Nov,2015,4,2
20151104,2015-11-04,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,11,November,Noviembre,November,November,Nov,2015,4,2
20151105,2015-11-05,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,11,November,Noviembre,November,November,Nov,2015,4,2
20151106,2015-11-06,5,Friday,Viernes,Vendredi,Freitag,Fri,11,November,Noviembre,November,November,Nov,2015,4,2
20151107,2015-11-07,6,Saturday,Sábado,Samedi,Samstag,Sat,11,November,Noviembre,November,November,Nov,2015,4,2
20151108,2015-11-08,7,Sunday,Domingo,Dimanche,Sonntag,Sun,11,November,Noviembre,November,November,Nov,2015,4,2
20151109,2015-11-09,1,Monday,Lunes,Lundi,Montag,Mon,11,November,Noviembre,November,November,Nov,2015,4,2
20151110,2015-11-10,2,Tuesday,Martes,Mardi,Dienstag,Tue,11,November,Noviembre,November,November,Nov,2015,4,2
20151111,2015-11-11,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,11,November,Noviembre,November,November,Nov,2015,4,2
20151112,2015-11-12,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,11,November,Noviembre,November,November,Nov,2015,4,2
20151113,2015-11-13,5,Friday,Viernes,Vendredi,Freitag,Fri,11,November,Noviembre,November,November,Nov,2015,4,2
20151114,2015-11-14,6,Saturday,Sábado,Samedi,Samstag,Sat,11,November,Noviembre,November,November,Nov,2015,4,2
20151115,2015-11-15,7,Sunday,Domingo,Dimanche,Sonntag,Sun,11,November,Noviembre,November,November,Nov,2015,4,2
20151116,2015-11-16,1,Monday,Lunes,Lundi,Montag,Mon,11,November,Noviembre,November,November,Nov,2015,4,2
20151117,2015-11-17,2,Tuesday,Martes,Mardi,Dienstag,Tue,11,November,Noviembre,November,November,Nov,2015,4,2
20151118,2015-11-18,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,11,November,Noviembre,November,November,Nov,2015,4,2
20151119,2015-11-19,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,11,November,Noviembre,November,November,Nov,2015,4,2
20151120,2015-11-20,5,Friday,Viernes,Vendredi,Freitag,Fri,11,November,Noviembre,November,November,Nov,2015,4,2
20151121,2015-11-21,6,Saturday,Sábado,Samedi,Samstag,Sat,11,November,Noviembre,November,November,Nov,2015,4,2
20151122,2015-11-22,7,Sunday,Domingo,Dimanche,Sonntag,Sun,11,November,Noviembre,November,November,Nov,2015,4,2
20151123,2015-11-23,1,Monday,Lunes,Lundi,Montag,Mon,11,November,Noviembre,November,November,Nov,2015,4,2
20151124,2015-11-24,2,Tuesday,Martes,Mardi,Dienstag,Tue,11,November,Noviembre,November,November,Nov,2015,4,2
20151125,2015-11-25,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,11,November,Noviembre,November,November,Nov,2015,4,2
20151126,2015-11-26,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,11,November,Noviembre,November,November,Nov,2015,4,2
20151127,2015-11-27,5,Friday,Viernes,Vendredi,Freitag,Fri,11,November,Noviembre,November,November,Nov,2015,4,2
20151128,2015-11-28,6,Saturday,Sábado,Samedi,Samstag,Sat,11,November,Noviembre,November,November,Nov,2015,4,2
20151129,2015-11-29,7,Sunday,Domingo,Dimanche,Sonntag,Sun,11,November,Noviembre,November,November,Nov,2015,4,2
20151130,2015-11-30,1,Monday,Lunes,Lundi,Montag,Mon,11,November,Noviembre,November,November,Nov,2015,4,2
20151201,2015-12-01,2,Tuesday,Martes,Mardi,Dienstag,Tue,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151202,2015-12-02,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151203,2015-12-03,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151204,2015-12-04,5,Friday,Viernes,Vendredi,Freitag,Fri,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151205,2015-12-05,6,Saturday,Sábado,Samedi,Samstag,Sat,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151206,2015-12-06,7,Sunday,Domingo,Dimanche,Sonntag,Sun,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151207,2015-12-07,1,Monday,Lunes,Lundi,Montag,Mon,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151208,2015-12-08,2,Tuesday,Martes,Mardi,Dienstag,Tue,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151209,2015-12-09,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151210,2015-12-10,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151211,2015-12-11,5,Friday,Viernes,Vendredi,Freitag,Fri,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151212,2015-12-12,6,Saturday,Sábado,Samedi,Samstag,Sat,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151213,2015-12-13,7,Sunday,Domingo,Dimanche,Sonntag,Sun,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151214,2015-12-14,1,Monday,Lunes,Lundi,Montag,Mon,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151215,2015-12-15,2,Tuesday,Martes,Mardi,Dienstag,Tue,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151216,2015-12-16,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151217,2015-12-17,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151218,2015-12-18,5,Friday,Viernes,Vendredi,Freitag,Fri,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151219,2015-12-19,6,Saturday,Sábado,Samedi,Samstag,Sat,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151220,2015-12-20,7,Sunday,Domingo,Dimanche,Sonntag,Sun,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151221,2015-12-21,1,Monday,Lunes,Lundi,Montag,Mon,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151222,2015-12-22,2,Tuesday,Martes,Mardi,Dienstag,Tue,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151223,2015-12-23,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151224,2015-12-24,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151225,2015-12-25,5,Friday,Viernes,Vendredi,Freitag,Fri,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151226,2015-12-26,6,Saturday,Sábado,Samedi,Samstag,Sat,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151227,2015-12-27,7,Sunday,Domingo,Dimanche,Sonntag,Sun,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151228,2015-12-28,1,Monday,Lunes,Lundi,Montag,Mon,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151229,2015-12-29,2,Tuesday,Martes,Mardi,Dienstag,Tue,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151230,2015-12-30,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20151231,2015-12-31,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,12,December,Diciembre,Décembre,Dezember,Dec,2015,4,2
20160101,2016-01-01,5,Friday,Viernes,Vendredi,Freitag,Fri,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160102,2016-01-02,6,Saturday,Sábado,Samedi,Samstag,Sat,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160103,2016-01-03,7,Sunday,Domingo,Dimanche,Sonntag,Sun,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160104,2016-01-04,1,Monday,Lunes,Lundi,Montag,Mon,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160105,2016-01-05,2,Tuesday,Martes,Mardi,Dienstag,Tue,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160106,2016-01-06,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160107,2016-01-07,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160108,2016-01-08,5,Friday,Viernes,Vendredi,Freitag,Fri,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160109,2016-01-09,6,Saturday,Sábado,Samedi,Samstag,Sat,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160110,2016-01-10,7,Sunday,Domingo,Dimanche,Sonntag,Sun,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160111,2016-01-11,1,Monday,Lunes,Lundi,Montag,Mon,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160112,2016-01-12,2,Tuesday,Martes,Mardi,Dienstag,Tue,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160113,2016-01-13,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160114,2016-01-14,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160115,2016-01-15,5,Friday,Viernes,Vendredi,Freitag,Fri,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160116,2016-01-16,6,Saturday,Sábado,Samedi,Samstag,Sat,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160117,2016-01-17,7,Sunday,Domingo,Dimanche,Sonntag,Sun,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160118,2016-01-18,1,Monday,Lunes,Lundi,Montag,Mon,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160119,2016-01-19,2,Tuesday,Martes,Mardi,Dienstag,Tue,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160120,2016-01-20,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160121,2016-01-21,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160122,2016-01-22,5,Friday,Viernes,Vendredi,Freitag,Fri,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160123,2016-01-23,6,Saturday,Sábado,Samedi,Samstag,Sat,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160124,2016-01-24,7,Sunday,Domingo,Dimanche,Sonntag,Sun,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160125,2016-01-25,1,Monday,Lunes,Lundi,Montag,Mon,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160126,2016-01-26,2,Tuesday,Martes,Mardi,Dienstag,Tue,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160127,2016-01-27,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160128,2016-01-28,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160129,2016-01-29,5,Friday,Viernes,Vendredi,Freitag,Fri,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160130,2016-01-30,6,Saturday,Sábado,Samedi,Samstag,Sat,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160131,2016-01-31,7,Sunday,Domingo,Dimanche,Sonntag,Sun,1,January,Enero,Janvier,Januar,Jan,2016,1,1
20160201,2016-02-01,1,Monday,Lunes,Lundi,Montag,Mon,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160202,2016-02-02,2,Tuesday,Martes,Mardi,Dienstag,Tue,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160203,2016-02-03,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160204,2016-02-04,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160205,2016-02-05,5,Friday,Viernes,Vendredi,Freitag,Fri,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160206,2016-02-06,6,Saturday,Sábado,Samedi,Samstag,Sat,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160207,2016-02-07,7,Sunday,Domingo,Dimanche,Sonntag,Sun,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160208,2016-02-08,1,Monday,Lunes,Lundi,Montag,Mon,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160209,2016-02-09,2,Tuesday,Martes,Mardi,Dienstag,Tue,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160210,2016-02-10,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160211,2016-02-11,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160212,2016-02-12,5,Friday,Viernes,Vendredi,Freitag,Fri,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160213,2016-02-13,6,Saturday,Sábado,Samedi,Samstag,Sat,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160214,2016-02-14,7,Sunday,Domingo,Dimanche,Sonntag,Sun,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160215,2016-02-15,1,Monday,Lunes,Lundi,Montag,Mon,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160216,2016-02-16,2,Tuesday,Martes,Mardi,Dienstag,Tue,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160217,2016-02-17,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160218,2016-02-18,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160219,2016-02-19,5,Friday,Viernes,Vendredi,Freitag,Fri,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160220,2016-02-20,6,Saturday,Sábado,Samedi,Samstag,Sat,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160221,2016-02-21,7,Sunday,Domingo,Dimanche,Sonntag,Sun,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160222,2016-02-22,1,Monday,Lunes,Lundi,Montag,Mon,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160223,2016-02-23,2,Tuesday,Martes,Mardi,Dienstag,Tue,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160224,2016-02-24,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160225,2016-02-25,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160226,2016-02-26,5,Friday,Viernes,Vendredi,Freitag,Fri,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160227,2016-02-27,6,Saturday,Sábado,Samedi,Samstag,Sat,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160228,2016-02-28,7,Sunday,Domingo,Dimanche,Sonntag,Sun,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160229,2016-02-29,1,Monday,Lunes,Lundi,Montag,Mon,2,February,Febrero,Février,Februar,Feb,2016,1,1
20160301,2016-03-01,2,Tuesday,Martes,Mardi,Dienstag,Tue,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160302,2016-03-02,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160303,2016-03-03,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160304,2016-03-04,5,Friday,Viernes,Vendredi,Freitag,Fri,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160305,2016-03-05,6,Saturday,Sábado,Samedi,Samstag,Sat,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160306,2016-03-06,7,Sunday,Domingo,Dimanche,Sonntag,Sun,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160307,2016-03-07,1,Monday,Lunes,Lundi,Montag,Mon,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160308,2016-03-08,2,Tuesday,Martes,Mardi,Dienstag,Tue,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160309,2016-03-09,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160310,2016-03-10,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160311,2016-03-11,5,Friday,Viernes,Vendredi,Freitag,Fri,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160312,2016-03-12,6,Saturday,Sábado,Samedi,Samstag,Sat,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160313,2016-03-13,7,Sunday,Domingo,Dimanche,Sonntag,Sun,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160314,2016-03-14,1,Monday,Lunes,Lundi,Montag,Mon,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160315,2016-03-15,2,Tuesday,Martes,Mardi,Dienstag,Tue,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160316,2016-03-16,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160317,2016-03-17,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160318,2016-03-18,5,Friday,Viernes,Vendredi,Freitag,Fri,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160319,2016-03-19,6,Saturday,Sábado,Samedi,Samstag,Sat,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160320,2016-03-20,7,Sunday,Domingo,Dimanche,Sonntag,Sun,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160321,2016-03-21,1,Monday,Lunes,Lundi,Montag,Mon,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160322,2016-03-22,2,Tuesday,Martes,Mardi,Dienstag,Tue,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160323,2016-03-23,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160324,2016-03-24,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160325,2016-03-25,5,Friday,Viernes,Vendredi,Freitag,Fri,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160326,2016-03-26,6,Saturday,Sábado,Samedi,Samstag,Sat,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160327,2016-03-27,7,Sunday,Domingo,Dimanche,Sonntag,Sun,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160328,2016-03-28,1,Monday,Lunes,Lundi,Montag,Mon,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160329,2016-03-29,2,Tuesday,Martes,Mardi,Dienstag,Tue,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160330,2016-03-30,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160331,2016-03-31,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,3,March,Marzo,Mars,Marz,Mar,2016,1,1
20160401,2016-04-01,5,Friday,Viernes,Vendredi,Freitag,Fri,4,April,Abril,Avril,April,Apr,2016,2,1
20160402,2016-04-02,6,Saturday,Sábado,Samedi,Samstag,Sat,4,April,Abril,Avril,April,Apr,2016,2,1
20160403,2016-04-03,7,Sunday,Domingo,Dimanche,Sonntag,Sun,4,April,Abril,Avril,April,Apr,2016,2,1
20160404,2016-04-04,1,Monday,Lunes,Lundi,Montag,Mon,4,April,Abril,Avril,April,Apr,2016,2,1
20160405,2016-04-05,2,Tuesday,Martes,Mardi,Dienstag,Tue,4,April,Abril,Avril,April,Apr,2016,2,1
20160406,2016-04-06,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,4,April,Abril,Avril,April,Apr,2016,2,1
20160407,2016-04-07,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,4,April,Abril,Avril,April,Apr,2016,2,1
20160408,2016-04-08,5,Friday,Viernes,Vendredi,Freitag,Fri,4,April,Abril,Avril,April,Apr,2016,2,1
20160409,2016-04-09,6,Saturday,Sábado,Samedi,Samstag,Sat,4,April,Abril,Avril,April,Apr,2016,2,1
20160410,2016-04-10,7,Sunday,Domingo,Dimanche,Sonntag,Sun,4,April,Abril,Avril,April,Apr,2016,2,1
20160411,2016-04-11,1,Monday,Lunes,Lundi,Montag,Mon,4,April,Abril,Avril,April,Apr,2016,2,1
20160412,2016-04-12,2,Tuesday,Martes,Mardi,Dienstag,Tue,4,April,Abril,Avril,April,Apr,2016,2,1
20160413,2016-04-13,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,4,April,Abril,Avril,April,Apr,2016,2,1
20160414,2016-04-14,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,4,April,Abril,Avril,April,Apr,2016,2,1
20160415,2016-04-15,5,Friday,Viernes,Vendredi,Freitag,Fri,4,April,Abril,Avril,April,Apr,2016,2,1
20160416,2016-04-16,6,Saturday,Sábado,Samedi,Samstag,Sat,4,April,Abril,Avril,April,Apr,2016,2,1
20160417,2016-04-17,7,Sunday,Domingo,Dimanche,Sonntag,Sun,4,April,Abril,Avril,April,Apr,2016,2,1
20160418,2016-04-18,1,Monday,Lunes,Lundi,Montag,Mon,4,April,Abril,Avril,April,Apr,2016,2,1
20160419,2016-04-19,2,Tuesday,Martes,Mardi,Dienstag,Tue,4,April,Abril,Avril,April,Apr,2016,2,1
20160420,2016-04-20,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,4,April,Abril,Avril,April,Apr,2016,2,1
20160421,2016-04-21,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,4,April,Abril,Avril,April,Apr,2016,2,1
20160422,2016-04-22,5,Friday,Viernes,Vendredi,Freitag,Fri,4,April,Abril,Avril,April,Apr,2016,2,1
20160423,2016-04-23,6,Saturday,Sábado,Samedi,Samstag,Sat,4,April,Abril,Avril,April,Apr,2016,2,1
20160424,2016-04-24,7,Sunday,Domingo,Dimanche,Sonntag,Sun,4,April,Abril,Avril,April,Apr,2016,2,1
20160425,2016-04-25,1,Monday,Lunes,Lundi,Montag,Mon,4,April,Abril,Avril,April,Apr,2016,2,1
20160426,2016-04-26,2,Tuesday,Martes,Mardi,Dienstag,Tue,4,April,Abril,Avril,April,Apr,2016,2,1
20160427,2016-04-27,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,4,April,Abril,Avril,April,Apr,2016,2,1
20160428,2016-04-28,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,4,April,Abril,Avril,April,Apr,2016,2,1
20160429,2016-04-29,5,Friday,Viernes,Vendredi,Freitag,Fri,4,April,Abril,Avril,April,Apr,2016,2,1
20160430,2016-04-30,6,Saturday,Sábado,Samedi,Samstag,Sat,4,April,Abril,Avril,April,Apr,2016,2,1
20160501,2016-05-01,7,Sunday,Domingo,Dimanche,Sonntag,Sun,5,May,Mayo,Mai,Mai,May,2016,2,1
20160502,2016-05-02,1,Monday,Lunes,Lundi,Montag,Mon,5,May,Mayo,Mai,Mai,May,2016,2,1
20160503,2016-05-03,2,Tuesday,Martes,Mardi,Dienstag,Tue,5,May,Mayo,Mai,Mai,May,2016,2,1
20160504,2016-05-04,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,5,May,Mayo,Mai,Mai,May,2016,2,1
20160505,2016-05-05,4,Thursday,Jueves,Jeudi,Donnerstag,Thu,5,May,Mayo,Mai,Mai,May,2016,2,1
20160506,2016-05-06,5,Friday,Viernes,Vendredi,Freitag,Fri,5,May,Mayo,Mai,Mai,May,2016,2,1
20160507,2016-05-07,6,Saturday,Sábado,Samedi,Samstag,Sat,5,May,Mayo,Mai,Mai,May,2016,2,1
20160508,2016-05-08,7,Sunday,Domingo,Dimanche,Sonntag,Sun,5,May,Mayo,Mai,Mai,May,2016,2,1
20160509,2016-05-09,1,Monday,Lunes,Lundi,Montag,Mon,5,May,Mayo,Mai,Mai,May,2016,2,1
20160510,2016-05-10,2,Tuesday,Martes,Mardi,Dienstag,Tue,5,May,Mayo,Mai,Mai,May,2016,2,1
20160511,2016-05-11,3,Wednesday,Miércoles,Mercredi,Mittwoch,Wed,5,May,Mayo,Mai,Mai,May,2016,2,1
